0.022101,0.9941,0.43357,0.98895,-1.7549
0.004164,0.95642,0.9003,0.99792,-0.3216
0.017457,0.9942,0.68008,0.99127,-1.1565
0.019539,0.99144,0.58928,0.99023,-1.2681
0.015175,0.99548,0.6109,0.99241,-1.2581
0.023302,0.99611,0.4941,0.98835,-1.4958
0.0064061,0.98798,0.85753,0.9968,-0.52155
0.0094891,0.99323,0.7671,0.99526,-0.78654
0.033832,0.99334,0.35923,0.98308,-1.9514
0.014053,0.99419,0.74032,0.99297,-0.9288
0.014574,0.99217,0.7568,0.99271,-0.88542
0.014374,0.9931,0.75671,0.99281,-0.88733
0.021801,0.99512,0.58319,0.9891,-1.3351
0.021781,0.99267,0.53303,0.98911,-1.3917
0.015695,0.99392,0.74183,0.99215,-0.92512
0.017096,0.98759,0.51783,0.99145,-1.4042
0.015135,0.99261,0.57754,0.99243,-1.2875
0.028147,0.99439,0.44034,0.98593,-1.6995
0.017537,0.99393,0.51705,0.99123,-1.4099
0.02102,0.99284,0.50234,0.98949,-1.464
0.01069,0.99078,0.6659,0.99465,-0.9788
0.013813,0.98433,0.55647,0.99309,-1.2155
0.01017,0.97191,0.65829,0.99492,-0.85862
0.022261,0.9929,0.50836,0.98887,-1.5174
0.02058,0.99135,0.52058,0.98971,-1.4388
0.027506,0.9959,0.41685,0.98625,-1.7037
0.019419,0.98972,0.52047,0.99029,-1.3791
0.037436,0.9896,0.26881,0.98128,-2.2628
0.035234,0.98683,0.46228,0.98238,-1.7794
0.028668,0.9873,0.46218,0.98567,-1.7145
0.020199,0.98813,0.47628,0.9899,-1.583
0.018818,0.98072,0.45656,0.99059,-1.4616
0.011291,0.99264,0.81597,0.99435,-0.70487
0.032151,0.99244,0.35326,0.98392,-2.0291
0.035194,0.99355,0.2663,0.9824,-2.334
0.023743,0.9906,0.46248,0.98813,-1.5889
0.019539,0.99271,0.58755,0.99023,-1.3865
0.023823,0.97599,0.4485,0.98809,-1.4954
0.047025,0.95893,0.35449,0.97649,-1.8013
0.032912,0.99321,0.34658,0.98354,-1.9878
0.040919,0.98518,0.50713,0.97954,-1.7078
0.03079,0.98503,0.50554,0.98461,-1.5913
0.044122,0.98818,0.33808,0.97794,-2.18
0.013093,0.98784,0.7231,0.99345,-0.879
0.037796,0.98847,0.34814,0.9811,-2.0622
0.033152,0.99145,0.35243,0.98342,-2.113
0.025625,0.99618,0.50101,0.98719,-1.6496
0.031951,0.99404,0.39351,0.98402,-1.9728
0.030109,0.99412,0.4178,0.98495,-1.9275
0.034513,0.99492,0.37519,0.98274,-2.0088
0.016936,0.97457,0.62412,0.99153,-1.0884
0.038277,0.98876,0.42843,0.98086,-1.93
0.011931,0.9889,0.56783,0.99403,-1.2614
0.032912,0.99291,0.31618,0.98354,-2.2053
0.012812,0.99381,0.70472,0.99359,-0.95386
0.032311,0.98262,0.44462,0.98384,-1.7058
0.022261,0.99137,0.45368,0.98887,-1.6497
0.022341,0.98814,0.36776,0.98883,-1.7775
0.025985,0.9867,0.46748,0.98701,-1.6225
0.043362,0.98554,0.30496,0.97832,-2.1625
0.031791,0.99111,0.38943,0.9841,-1.9275
0.028147,0.99132,0.45052,0.98593,-1.7461
0.019098,0.99339,0.66224,0.99045,-1.1615
0.035634,0.97758,0.43698,0.98218,-1.7007
0.032872,0.9953,0.42476,0.98356,-1.9137
